0	0
100	858
200	1915
300	2930
400	4228
500	5028
600	6451
700	7951
800	9253
900	10153
1000	11053
1100	12492
1200	14092
1300	15692
1400	17292
1500	18892
1600	20102
1700	21102
1800	22102
1900	23102
2000	24102
2100	25473
2200	27173
2300	28873
2400	30573
2500	32273
2600	33973
2700	35673
2800	37373
2900	39073
3000	40773
3100	42299
3200	43399
3300	44499
3400	45599
3500	46699
3600	47799
3700	48899
3800	49999
3900	51099
4000	52199
4100	53334
4200	55134
4300	56934
4400	58734
4500	60534
4600	62334
4700	64134
4800	65934
4900	67734
5000	69534
5100	71334
5200	73134
5300	74934
5400	76734
5500	78534
5600	80334
5700	82134
5800	83934
5900	85734
6000	87534
6100	89334
6200	90792
6300	91992
6400	93192
6500	94392
6600	95592
6700	96792
6800	97992
6900	99192
7000	100392
7100	101592
7200	102792
7300	103992
7400	105192
7500	106392
7600	107592
7700	108792
7800	109992
7900	111192
8000	112392
8100	113592
8200	114855
8300	116755
8400	118655
8500	120555
8600	122455
8700	124355
8800	126255
8900	128155
9000	130055
9100	131955
9200	133855
9300	135755
9400	137655
9500	139555
9600	141455
9700	143355
9800	145255
9900	147155
10000	149055
10100	150955
10200	152855
10300	154755
10400	156655
10500	158555
10600	160455
10700	162355
10800	164255
10900	166155
11000	168055
11100	169955
11200	171855
11300	173755
11400	175655
11500	177555
11600	179455
11700	181355
11800	183255
11900	185155
12000	187055
12100	188955
12200	190855
12300	192677
12400	193977
12500	195277
12600	196577
12700	197877
12800	199177
12900	200477
13000	201777
13100	203077
13200	204377
13300	205677
13400	206977
13500	208277
13600	209577
13700	210877
13800	212177
13900	213477
14000	214777
14100	216077
14200	217377
14300	218677
14400	219977
14500	221277
14600	222577
14700	223877
14800	225177
14900	226477
15000	227777
15100	229077
15200	230377
15300	231677
15400	232977
15500	234277
15600	235577
15700	236877
15800	238177
15900	239477
16000	240777
16100	242077
16200	243377
16300	244677
16400	246096
16500	248096
16600	250096
16700	252096
16800	254096
16900	256096
17000	258096
17100	260096
17200	262096
17300	264096
17400	266096
17500	268096
17600	270096
17700	272096
17800	274096
17900	276096
18000	278096
18100	280096
18200	282096
18300	284096
18400	286096
18500	288096
18600	290096
18700	292096
18800	294096
18900	296096
19000	298096
19100	300096
19200	302096
19300	304096
19400	306096
19500	308096
19600	310096
19700	312096
19800	314096
19900	316096
20000	318096
20100	320096
20200	322096
20300	324096
20400	326096
20500	328096
20600	330096
20700	332096
20800	334096
20900	336096
21000	338096
21100	340096
21200	342096
21300	344096
21400	346096
21500	348096
21600	350096
21700	352096
21800	354096
21900	356096
22000	358096
22100	360096
22200	362096
22300	364096
22400	366096
22500	368096
22600	370096
22700	372096
22800	374096
22900	376096
23000	378096
23100	380096
23200	382096
23300	384096
23400	386096
23500	388096
23600	390096
23700	392096
23800	394096
23900	396096
24000	398096
24100	400096
24200	402096
24300	404096
24400	406096
24500	408096
24600	409946
24700	411346
24800	412746
24900	414146
25000	415546
25100	416946
25200	418346
25300	419746
25400	421146
25500	422546
25600	423946
25700	425346
25800	426746
25900	428146
26000	429546
26100	430946
26200	432346
26300	433746
26400	435146
26500	436546
26600	437946
26700	439346
26800	440746
26900	442146
27000	443546
27100	444946
27200	446346
27300	447746
27400	449146
27500	450546
27600	451946
27700	453346
27800	454746
27900	456146
28000	457546
28100	458946
28200	460346
28300	461746
28400	463146
28500	464546
28600	465946
28700	467346
28800	468746
28900	470146
29000	471546
29100	472946
29200	474346
29300	475746
29400	477146
29500	478546
29600	479946
29700	481346
29800	482746
29900	484146
30000	485546
30100	486946
30200	488346
30300	489746
30400	491146
30500	492546
30600	493946
30700	495346
30800	496746
30900	498146
31000	499546
31100	500946
31200	502346
31300	503746
31400	505146
31500	506546
31600	507946
31700	509346
31800	510746
31900	512146
32000	513546
32100	514946
32200	516346
32300	517746
32400	519146
32500	520546
32600	521946
32700	523346
32800	524977
32900	527077
33000	529177
33100	531277
33200	533377
33300	535477
33400	537577
33500	539677
33600	541777
33700	543877
33800	545977
33900	548077
34000	550177
34100	552277
34200	554377
34300	556477
34400	558577
34500	560677
34600	562777
34700	564877
34800	566977
34900	569077
35000	571177
35100	573277
35200	575377
35300	577477
35400	579577
35500	581677
35600	583777
35700	585877
35800	587977
35900	590077
36000	592177
36100	594277
36200	596377
36300	598477
36400	600577
36500	602677
36600	604777
36700	606877
36800	608977
36900	611077
37000	613177
37100	615277
37200	617377
37300	619477
37400	621577
37500	623677
37600	625777
37700	627877
37800	629977
37900	632077
38000	634177
38100	636277
38200	638377
38300	640477
38400	642577
38500	644677
38600	646777
38700	648877
38800	650977
38900	653077
39000	655177
39100	657277
39200	659377
39300	661477
39400	663577
39500	665677
39600	667777
39700	669877
39800	671977
39900	674077
40000	676177
40100	678277
40200	680377
40300	682477
40400	684577
40500	686677
40600	688777
40700	690877
40800	692977
40900	695077
41000	697177
41100	699277
41200	701377
41300	703477
41400	705577
41500	707677
41600	709777
41700	711877
41800	713977
41900	716077
42000	718177
42100	720277
42200	722377
42300	724477
42400	726577
42500	728677
42600	730777
42700	732877
42800	734977
42900	737077
43000	739177
43100	741277
43200	743377
43300	745477
43400	747577
43500	749677
43600	751777
43700	753877
43800	755977
43900	758077
44000	760177
44100	762277
44200	764377
44300	766477
44400	768577
44500	770677
44600	772777
44700	774877
44800	776977
44900	779077
45000	781177
45100	783277
45200	785377
45300	787477
45400	789577
45500	791677
45600	793777
45700	795877
45800	797977
45900	800077
46000	802177
46100	804277
46200	806377
46300	808477
46400	810577
46500	812677
46600	814777
46700	816877
46800	818977
46900	821077
47000	823177
47100	825277
47200	827377
47300	829477
47400	831577
47500	833677
47600	835777
47700	837877
47800	839977
47900	842077
48000	844177
48100	846277
48200	848377
48300	850477
48400	852577
48500	854677
48600	856777
48700	858877
48800	860977
48900	863077
49000	865177
49100	867277
49200	869083
49300	870583
49400	872083
49500	873583
49600	875083
49700	876583
49800	878083
49900	879583
50000	881083
50100	882583
50200	884083
50300	885583
50400	887083
50500	888583
50600	890083
50700	891583
50800	893083
50900	894583
51000	896083
51100	897583
51200	899083
51300	900583
51400	902083
51500	903583
51600	905083
51700	906583
51800	908083
51900	909583
52000	911083
52100	912583
52200	914083
52300	915583
52400	917083
52500	918583
52600	920083
52700	921583
52800	923083
52900	924583
53000	926083
53100	927583
53200	929083
53300	930583
53400	932083
53500	933583
53600	935083
53700	936583
53800	938083
53900	939583
54000	941083
54100	942583
54200	944083
54300	945583
54400	947083
54500	948583
54600	950083
54700	951583
54800	953083
54900	954583
55000	956083
55100	957583
55200	959083
55300	960583
55400	962083
55500	963583
55600	965083
55700	966583
55800	968083
55900	969583
56000	971083
56100	972583
56200	974083
56300	975583
56400	977083
56500	978583
56600	980083
56700	981583
56800	983083
56900	984583
57000	986083
57100	987583
57200	989083
57300	990583
57400	992083
57500	993583
57600	995083
57700	996583
57800	998083
57900	999583
58000	1001083
58100	1002583
58200	1004083
58300	1005583
58400	1007083
58500	1008583
58600	1010083
58700	1011583
58800	1013083
58900	1014583
59000	1016083
59100	1017583
59200	1019083
59300	1020583
59400	1022083
59500	1023583
59600	1025083
59700	1026583
59800	1028083
59900	1029583
60000	1031083
60100	1032583
60200	1034083
60300	1035583
60400	1037083
60500	1038583
60600	1040083
60700	1041583
60800	1043083
60900	1044583
61000	1046083
61100	1047583
61200	1049083
61300	1050583
61400	1052083
61500	1053583
61600	1055083
61700	1056583
61800	1058083
61900	1059583
62000	1061083
62100	1062583
62200	1064083
62300	1065583
62400	1067083
62500	1068583
62600	1070083
62700	1071583
62800	1073083
62900	1074583
63000	1076083
63100	1077583
63200	1079083
63300	1080583
63400	1082083
63500	1083583
63600	1085083
63700	1086583
63800	1088083
63900	1089583
64000	1091083
64100	1092583
64200	1094083
64300	1095583
64400	1097083
64500	1098583
64600	1100083
64700	1101583
64800	1103083
64900	1104583
65000	1106083
65100	1107583
65200	1109083
65300	1110583
65400	1112083
65500	1113583
65600	1115538
65700	1117738
65800	1119938
65900	1122138
66000	1124338
66100	1126538
66200	1128738
66300	1130938
66400	1133138
66500	1135338
66600	1137538
66700	1139738
66800	1141938
66900	1144138
67000	1146338
67100	1148538
67200	1150738
67300	1152938
67400	1155138
67500	1157338
67600	1159538
67700	1161738
67800	1163938
67900	1166138
68000	1168338
68100	1170538
68200	1172738
68300	1174938
68400	1177138
68500	1179338
68600	1181538
68700	1183738
68800	1185938
68900	1188138
69000	1190338
69100	1192538
69200	1194738
69300	1196938
69400	1199138
69500	1201338
69600	1203538
69700	1205738
69800	1207938
69900	1210138
70000	1212338
70100	1214538
70200	1216738
70300	1218938
70400	1221138
70500	1223338
70600	1225538
70700	1227738
70800	1229938
70900	1232138
71000	1234338
71100	1236538
71200	1238738
71300	1240938
71400	1243138
71500	1245338
71600	1247538
71700	1249738
71800	1251938
71900	1254138
72000	1256338
72100	1258538
72200	1260738
72300	1262938
72400	1265138
72500	1267338
72600	1269538
72700	1271738
72800	1273938
72900	1276138
73000	1278338
73100	1280538
73200	1282738
73300	1284938
73400	1287138
73500	1289338
73600	1291538
73700	1293738
73800	1295938
73900	1298138
74000	1300338
74100	1302538
74200	1304738
74300	1306938
74400	1309138
74500	1311338
74600	1313538
74700	1315738
74800	1317938
74900	1320138
75000	1322338
75100	1324538
75200	1326738
75300	1328938
75400	1331138
75500	1333338
75600	1335538
75700	1337738
75800	1339938
75900	1342138
76000	1344338
76100	1346538
76200	1348738
76300	1350938
76400	1353138
76500	1355338
76600	1357538
76700	1359738
76800	1361938
76900	1364138
77000	1366338
77100	1368538
77200	1370738
77300	1372938
77400	1375138
77500	1377338
77600	1379538
77700	1381738
77800	1383938
77900	1386138
78000	1388338
78100	1390538
78200	1392738
78300	1394938
78400	1397138
78500	1399338
78600	1401538
78700	1403738
78800	1405938
78900	1408138
79000	1410338
79100	1412538
79200	1414738
79300	1416938
79400	1419138
79500	1421338
79600	1423538
79700	1425738
79800	1427938
79900	1430138
80000	1432338
80100	1434538
80200	1436738
80300	1438938
80400	1441138
80500	1443338
80600	1445538
80700	1447738
80800	1449938
