0	0
100	858
200	1915
300	2930
400	4228
500	5028
600	6451
700	7951
800	9253
900	10153
1000	11053
1100	12492
1200	14092
1300	15692
1400	17292
1500	18892
1600	20102
1700	21102
1800	22102
1900	23102
2000	24102
2100	25473
2200	27173
2300	28873
2400	30573
2500	32273
2600	33973
2700	35673
2800	37373
2900	39073
3000	40773
3100	42299
3200	43399
3300	44499
3400	45599
3500	46699
3600	47799
3700	48899
3800	49999
3900	51099
4000	52199
4100	53334
4200	55134
4300	56934
4400	58734
4500	60534
4600	62334
4700	64134
4800	65934
4900	67734
5000	69534
5100	71334
5200	73134
5300	74934
5400	76734
5500	78534
5600	80334
5700	82134
5800	83934
5900	85734
6000	87534
6100	89334
6200	90792
6300	91992
6400	93192
6500	94392
6600	95592
6700	96792
6800	97992
6900	99192
7000	100392
7100	101592
7200	102792
7300	103992
7400	105192
7500	106392
7600	107592
7700	108792
7800	109992
7900	111192
8000	112392
8100	113592
8200	114855
8300	116755
8400	118655
8500	120555
8600	122455
8700	124355
8800	126255
8900	128155
9000	130055
9100	131955
9200	133855
9300	135755
9400	137655
9500	139555
9600	141455
9700	143355
9800	145255
9900	147155
