7420	105432
7430	105552
7440	105672
7450	105792
7460	105912
7470	106032
7480	106152
7490	106272
7500	106392
7510	106512
7520	106632
7530	106752
7540	106872
7550	106992
7560	107112
7570	107232
7580	107352
7590	107472
7600	107592
7610	107712
7620	107832
7630	107952
7640	108072
7650	108192
7660	108312
7670	108432
7680	108552
7690	108672
7700	108792
7710	108912
7720	109032
7730	109152
7740	109272
7750	109392
7760	109512
7770	109632
7780	109752
7790	109872
7800	109992
7810	110112
7820	110232
7830	110352
7840	110472
7850	110592
7860	110712
7870	110832
7880	110952
7890	111072
7900	111192
7910	111312
7920	111432
7930	111552
7940	111672
7950	111792
7960	111912
7970	112032
7980	112152
7990	112272
8000	112392
8010	112512
8020	112632
8030	112752
8040	112872
8050	112992
8060	113112
8070	113232
8080	113352
8090	113472
8100	113592
8110	113712
8120	113832
8130	113952
8140	114072
8150	114192
8160	114312
8170	114432
8180	114552
8190	114672
8200	114855
8210	115045
8220	115235
8230	115425
8240	115615
8250	115805
8260	115995
8270	116185
8280	116375
8290	116565
8300	116755
8310	116945
8320	117135
8330	117325
8340	117515
8350	117705
8360	117895
8370	118085
8380	118275
8390	118465
8400	118655
8410	118845
8420	119035
8430	119225
8440	119415
8450	119605
8460	119795
8470	119985
8480	120175
8490	120365
8500	120555
8510	120745
8520	120935
8530	121125
8540	121315
8550	121505
8560	121695
8570	121885
8580	122075
8590	122265
8600	122455
8610	122645
8620	122835
8630	123025
8640	123215
8650	123405
8660	123595
8670	123785
8680	123975
8690	124165
8700	124355
8710	124545
8720	124735
8730	124925
8740	125115
8750	125305
8760	125495
8770	125685
8780	125875
8790	126065
8800	126255
8810	126445
8820	126635
8830	126825
8840	127015
8850	127205
8860	127395
8870	127585
8880	127775
8890	127965
8900	128155
8910	128345
8920	128535
8930	128725
8940	128915
8950	129105
8960	129295
8970	129485
8980	129675
8990	129865
9000	130055
9010	130245
9020	130435
9030	130625
9040	130815
9050	131005
9060	131195
9070	131385
9080	131575
9090	131765
9100	131955
9110	132145
9120	132335
9130	132525
9140	132715
9150	132905
9160	133095
9170	133285
9180	133475
9190	133665
9200	133855
9210	134045
9220	134235
9230	134425
9240	134615
9250	134805
9260	134995
9270	135185
9280	135375
9290	135565
9300	135755
9310	135945
9320	136135
9330	136325
9340	136515
9350	136705
9360	136895
9370	137085
9380	137275
9390	137465
9400	137655
9410	137845
9420	138035
9430	138225
9440	138415
9450	138605
9460	138795
9470	138985
9480	139175
9490	139365
9500	139555
9510	139745
9520	139935
9530	140125
9540	140315
9550	140505
9560	140695
9570	140885
9580	141075
9590	141265
9600	141455
9610	141645
9620	141835
9630	142025
9640	142215
9650	142405
9660	142595
9670	142785
9680	142975
9690	143165
9700	143355
9710	143545
9720	143735
9730	143925
9740	144115
9750	144305
9760	144495
9770	144685
9780	144875
9790	145065
9800	145255
9810	145445
9820	145635
9830	145825
9840	146015
9850	146205
9860	146395
9870	146585
9880	146775
9890	146965
9900	147155
9910	147345
9920	147535
9930	147725
9940	147915
9950	148105
9960	148295
9970	148485
9980	148675
9990	148865
